baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
avtA	358.87442469711	0.588547218505344	0.222069888109213	2.65027925900471	0.00804252634421432	0.0132573426754722
ybdK	82.0441443214246	-1.28098738597974	0.483424924567978	-2.64981659173763	0.00805354775535057	0.0132705308661872
yjbR	90.0462351557635	-0.773702475132075	0.292165224093946	-2.64816758233789	0.008092939639669	0.013330440133883
ynfH	601.654460088781	0.897604239841912	0.33925356081688	2.64582113060389	0.0081492895150741	0.0134182267015444
hofP	5.92523218631832	2.70561484334007	1.02274836672284	2.64543550630112	0.00815858378126521	0.0134284970217677
araF	61.6421322467992	0.851546399187465	0.322197538399425	2.64293266614536	0.00821913786420796	0.013523098366092
sohB	220.218046331537	-0.648571631815531	0.245714370896653	-2.63953479582323	0.00830199002712069	0.0136543025792367
ugpB	20.0721038565569	1.15778218136654	0.438942563662979	2.63766213899341	0.00834797074116032	0.0137247887222744
mdtH	43.8955546961495	-0.847189983672091	0.321815679801813	-2.6325317156511	0.00847511097940439	0.0139286055116062
insF-2	6.05039061780091	2.47626635576388	0.941159402346785	2.63108071766515	0.00851138181717027	0.0139829844139226
yecN	154.369922190897	-0.646970102041929	0.246105756112786	-2.62882962292615	0.00856792754909067	0.0140706189619272
wcaK	22.0997372395829	1.42673352991352	0.543066430598691	2.62718048755224	0.00860956543389359	0.0141284430115043
agaR	978.644337099783	0.551608529388722	0.209962190131747	2.62718029871282	0.00860957021210951	0.0141284430115043
insC-6	3.76147883211197	3.46021103296279	1.31836948100927	2.62461402725574	0.00867472407794996	0.0142300458829104
rspA	26.5202984418877	1.18219556588359	0.45084234301336	2.62219284458061	0.00873659799378209	0.0143261944705803
acrR	862.861801044073	0.667494788137	0.254584121951137	2.62190266628299	0.00874403997425148	0.01433304761451
ttcA	568.120668065025	0.488476438693255	0.186361228471702	2.62112695166864	0.00876396195206937	0.0143603449665948
yehI	44.3618823644443	0.812438209297451	0.310582151910081	2.6158560764067	0.0089004064923581	0.0145784808802868
nohD	12.6527541958128	1.52783329128688	0.584238493681215	2.61508494871707	0.00892052660143381	0.0146059908162873
rrsB	3671.17598398767	0.879957651891231	0.336577162688706	2.6144306549553	0.00893763015064119	0.0146285429403006
lrp	1465.51745136921	-0.411020667597398	0.157287392346862	-2.61318254098196	0.00897033768401135	0.0146766083597251
preA	60.4208820878948	-0.868904283481394	0.332774938590388	-2.6110869020426	0.009025495561892	0.0147613559208457
nadA	68.5099861676712	0.816963366784025	0.313260098291792	2.60793944469446	0.00910890669234887	0.0148922318941156
yadH	365.979947275331	-0.499109769253829	0.191458447351966	-2.60688298770278	0.00913705784835721	0.0149326990802951
yceB	275.363474739679	0.509215363992548	0.195665398467195	2.60248039756463	0.00925521059771171	0.0151201711252315
dgoA	14.1350833240044	-1.56018307370246	0.600675761950577	-2.59737977213543	0.00939379992944796	0.0153408784721431
ycaC	25.6263584967743	-2.04410210914336	0.787955077703167	-2.59418609891032	0.00948151498680759	0.0154783706194893
dacA	1444.81622562608	0.660115535062716	0.254675139351316	2.59199047360531	0.00954224138677891	0.0155717185780534
rpnA	59.2366997087062	-0.829926515792574	0.320245497811749	-2.59153218847259	0.00955496025846158	0.0155866841498038
yehS	313.446748922098	-0.578029963462268	0.223205442484939	-2.58967683326661	0.00960660689344464	0.015665116586081
trmI	311.034166965604	0.497076328457527	0.192065358011026	2.58805821937443	0.00965186660084266	0.0157330797690174
argY	6170.53952193505	1.00750870096325	0.389371404262772	2.5875261766355	0.00966678504494954	0.0157515529311808
dnaQ	303.184964326047	0.510147159463246	0.197280231770814	2.58590105498202	0.0097124807158225	0.0158201437836886
sdhC	248.627496653208	0.79129180403423	0.306102070480047	2.58505864659223	0.00973624350093569	0.0158529717196481
yccS	339.367373394487	0.514228769139545	0.198979119369656	2.58433533512745	0.00975668811400707	0.0158803745405087
yfbV	388.345767366195	0.565364154044423	0.219102814265033	2.58036007406341	0.00986973450197516	0.0160584235804359
pdxJ	301.036659638487	-0.514621185348327	0.199492395774496	-2.57965314091496	0.00988995967104948	0.016085373133995
metL	440.199366054529	-0.441247487843215	0.171134292712085	-2.57836977528265	0.00992677080273942	0.0161392687403532
ilvH	50.9727030510538	1.42367497108772	0.553551365588397	2.57189316040151	0.0101144099538049	0.0164382548749778
pheT	2901.82898184969	-0.564583699037396	0.219986910655719	-2.56644223674277	0.0102747736924071	0.0166927074078197
gshB	533.199499773369	-0.485116398229119	0.189045274754841	-2.56613871390455	0.0102837693513753	0.0166954842207834
yajC	1033.06220404743	0.40546865957862	0.158013007222614	2.56604609142956	0.0102865158458511	0.0166954842207834
rrfH	9.52546586734096	1.73965147511061	0.677962396440168	2.5659999496213	0.0102878843126931	0.0166954842207834
znuA	454.350972305196	0.50941504912284	0.19863581857585	2.5645679252371	0.0103304357085606	0.016758347144648
pheA	258.270260070338	-0.489748381773456	0.191005618763817	-2.56405222497167	0.0103457976227899	0.0167770723355172
hinT	1424.9096773651	-0.604883313709224	0.23598241007825	-2.56325593720587	0.0103695577371156	0.0168093974683207
artP	181.451357679036	-0.759849057635538	0.296560335584756	-2.56220730306793	0.010400921588482	0.0168540201173741
yphF	9.92012161442856	1.83549038854105	0.716612118822296	2.5613443316554	0.0104267956948789	0.0168897173626855
cyoD	867.997694819689	-0.612265855164967	0.239165516130087	-2.56000892215558	0.0104669476017009	0.0169485074877523
yjbH	29.2688557265073	1.00193963449121	0.392219531744628	2.55453783760969	0.0106328872460613	0.0172108598643873
ugpC	21.6329219177234	-1.31070539352376	0.513631551538106	-2.55183971778751	0.0107155801919942	0.0173383218355176
waaQ	202.601732529665	0.542414653979112	0.212664503266203	2.55056507150206	0.0107548445107584	0.0173954462208253
yhiI	439.825341338642	0.576316925485445	0.226083516776261	2.54913287666073	0.0107991145274108	0.0174606220533366
alkA	42.0614858612186	-0.790130110029434	0.31030113808931	-2.54633326482361	0.010886120311275	0.0175948221219393
dicA	342.024743041422	-0.433589986686783	0.170420125234774	-2.54424168559588	0.0109515280219159	0.0176940281722238
ptrA	443.238203953769	-0.417525999547358	0.164158282656954	-2.54343547452841	0.010976832895611	0.0177283922464776
ybaV	46.6116870246856	1.0093157480406	0.397261281885509	2.54068491963303	0.0110635571241059	0.0178618913804473
yqgF	301.019661192703	-0.518025733388721	0.203991639729863	-2.53944590118849	0.0111028214991233	0.0179186975920825
yfdT	11.4502239908661	1.62586626961763	0.640985030439251	2.53651207502219	0.0111962881442207	0.0180629062862877
yffM	2.68277967246	3.90677718306123	1.5403401150848	2.53630814701346	0.0112028108387655	0.018066794425366
dcuR	142.201809907335	-0.628056703126792	0.24850090570111	-2.52738194798454	0.0114916450554621	0.0185257969646404
yqjF	37.4887220661416	0.889596422389728	0.352002292455529	2.52724610451824	0.0114960912732414	0.0185261661641048
yzgL	13.611256814905	1.38628299544345	0.548713572428876	2.52642373926907	0.0115230402701518	0.0185627854443626
rpoC	21200.5922977209	-0.478935881687283	0.189582790335078	-2.5262624357453	0.0115283327757738	0.0185645036231577
maoP	1740.44395032663	0.608847918925634	0.241093284382235	2.52536241515691	0.0115579028328388	0.0186053012622429
fadR	552.735939995732	-0.588561358297623	0.233252178747388	-2.52328343279929	0.0116264649602966	0.0187071445203085
ylcJ	85.461101751846	0.926710021501328	0.367277724724204	2.52318602277667	0.0116296862474306	0.0187071445203085
ilvL	1250.9384756388	0.673419517715145	0.267252300895584	2.51978941045021	0.0117425063920015	0.0188789537764335
minC	401.199274366864	-0.47586457857171	0.188856736492493	-2.51971196479203	0.0117450900685165	0.0188789537764335
rnr	3899.95415771248	0.516394036914466	0.204961767730643	2.51946517944313	0.0117533264763026	0.018885282812874
wecB	776.114306011216	-0.42143451494198	0.167493374360157	-2.51612648292452	0.0118652593051961	0.0190581660430444
rzoD	5.60293562122802	2.31601596600289	0.922105600282014	2.51166023207598	0.012016472051572	0.0192848771335494
mokC	87.3914634935794	-0.806296801248031	0.321031554327809	-2.51158115262623	0.0120191647462675	0.0192848771335494
nadD	195.538098200624	-0.559221328242396	0.222658149405594	-2.51156910149163	0.0120195751403729	0.0192848771335494
tehB	185.26450881994	-0.666343999973128	0.26549684486496	-2.50980007055094	0.0120799533322539	0.0193746750597267
ftsE	480.070038253338	-0.440872900311818	0.175708024305666	-2.50912217614413	0.0121031614638624	0.0194048132520977
hydN	20.9886683391504	1.0933791361555	0.435996914639828	2.50776805853943	0.0121496388514219	0.0194722230843839
sixA	903.050257522787	0.622797776676137	0.248369098296045	2.50754937288451	0.0121571596165137	0.0194771707495787
yajL	143.018682483321	-0.60468705646141	0.241161988584181	-2.50738957665518	0.0121626577381124	0.0194788754806882
insA-1	4.01151934887036	-3.39045015746056	1.35314276734639	-2.5056115579803	0.0122239829911021	0.0195699552769358
yqeG	345.995119607313	0.629780227419927	0.251540510387965	2.50369304907819	0.0122904610149841	0.0196692150232514
xdhB	15.8912038338693	-1.2143746292114	0.485122018982794	-2.50323543705089	0.0123063649061756	0.0196874949136306
dhaR	194.821991471999	0.517402556856021	0.206870374598359	2.50109547034255	0.0123809797318754	0.0197996519701961
insF-4	2.63468629316091	3.88599422765577	1.55436601898648	2.50005094050475	0.0124175449643112	0.0198449827650025
yiiM	59.4578073703681	-0.893163384941132	0.357261399067011	-2.50002767518022	0.0124183604873644	0.0198449827650025
phr	100.107718166135	-1.04010863905083	0.416063023075713	-2.49988242493148	0.0124234530396389	0.0198459015284122
yrdA	1315.03286910617	0.914525950081433	0.367730125588583	2.48694867905548	0.0128843984346959	0.0205747591143654
yohF	29.0685407385658	-1.57831889394844	0.637348802705917	-2.47638167240224	0.0132721611026622	0.0211862658880796
accA	1571.06141487012	0.462710269453442	0.187071535454052	2.47344027155372	0.0133819170852236	0.02135094477361
lsrD	14.3592533517995	-1.39897573112865	0.565618252961336	-2.47335676280638	0.0133850448227913	0.02135094477361
argZ	5776.96268263876	0.986389538386682	0.399595488228262	2.46847015906051	0.0135691965223319	0.0216368349628326
yibT	64.3581211256479	-0.731634476844322	0.29664235698344	-2.46638573224782	0.0136484267922275	0.0217552753622117
astC	27.2454150791607	1.00896003157305	0.40931614128294	2.46498960048489	0.0137017228247029	0.0218323062636634
waaJ	371.257971041646	0.523403019705801	0.212408630857749	2.46413254297716	0.0137345311789099	0.0218766481033181
yegX	53.0356714199882	0.779655856958832	0.316548681089101	2.46298880246914	0.0137784218874499	0.0219386036069472
hycB	4.4442339370608	2.65185236389546	1.07724012017394	2.46170961722746	0.0138276569390753	0.0220090206280281
ampG	539.813044777875	-0.58074664859257	0.235933389384426	-2.4614856341775	0.0138362938725824	0.0220147913735076
lgoD	12.5906940342855	1.41458823618634	0.574942557109598	2.46039924979269	0.0138782531863096	0.0220735576565742
rpmB	5786.77077153947	0.614757349014909	0.250311359503449	2.45597063686772	0.0140504637378265	0.0223393728556901
rpiB	37.5204598761345	-1.08220419399606	0.441049985009698	-2.45369965032935	0.014139502477369	0.0224728054931555
uup	899.28718545806	0.529952072391556	0.215997954673332	2.45350504912436	0.0141471553323001	0.0224768366635784
gdhA	422.632087340673	-0.645823993613399	0.263717350641724	-2.44892492678948	0.0143283309009894	0.0227564561272763
dnaK	7932.72397501649	-0.770542015614201	0.314701986453722	-2.44848157552864	0.0143459766914103	0.0227762470565108
yshB	232.005984730554	0.592738749992208	0.242104118445874	2.44828032582487	0.0143539929392366	0.0227807409617291
yphA	27.119067427598	-1.22923065154704	0.502389722066583	-2.4467671163546	0.0144143942672699	0.0228683402008366
nac	26.9182343421518	1.00508667115334	0.410988154421787	2.44553683686426	0.0144636672476651	0.0229382275158818
proB	1206.90055521172	0.403002401825039	0.164905592361048	2.4438370831154	0.0145319871244652	0.0230382603528603
yfaP	7.20231196622196	1.88387255063968	0.771588036899622	2.44155230582555	0.0146242696568104	0.0231761964655007
yiiQ	83.6712441792488	0.669742154264055	0.274745095279675	2.43768557026394	0.014781625122173	0.0234171219479647
ssrA	188163.82927298	-0.585583495763762	0.240484268338519	-2.43501789039881	0.0148910534334413	0.0235819746694692
ccp	92.2861237017553	-0.684283059377779	0.281198018745627	-2.4334561901618	0.0149554451220568	0.0236754127643948
yeiP	365.113191089753	-0.451877927493926	0.185867531424138	-2.43118270324884	0.0150496235146819	0.0238159207853017
nrdA	660.582969157082	0.400128875869941	0.164593217691846	2.43101679085628	0.0150565167845648	0.0238182492742503
lgoT	97.5538533536008	-0.694388834219642	0.285955718953952	-2.42830895902264	0.0151694145676318	0.0239882066938829
gloC	723.979153392265	-0.447047779520995	0.184164607973261	-2.4274358924919	0.0152059739666124	0.0240373672671206
ybjN	355.568820880601	-0.589669943376611	0.243312753059662	-2.42350610874893	0.0153714947353874	0.0242902792707039
pdeN	307.809858133633	-0.518051715607216	0.21392568210215	-2.42164339744793	0.0154505038742907	0.024406351499374
mutH	107.718788237673	0.720189622185771	0.297531329704632	2.42055054471314	0.0154970247132485	0.0244710386647379
mhpT	11.3619190277104	-1.47121956803044	0.608098469095299	-2.41937719432061	0.0155471093785762	0.0245413048868434
ileY	3.34950459072332	3.25624405078597	1.34769799096359	2.41615263406143	0.0156854846043595	0.0247508383142785
yahB	135.356460899519	-0.639528673620078	0.264802055907278	-2.41511974455369	0.0157300374159866	0.0248122277804054
rfe	1006.94212030651	0.49898897591078	0.206639917365741	2.41477533611087	0.0157449179087815	0.0248267854893314
pdxH	139.551811846729	-0.572473535396513	0.237128792483069	-2.41418821140157	0.0157703137352449	0.0248579075130717
truD	381.543166715351	-0.490391913205681	0.203254736552621	-2.41269611485153	0.0158350159251518	0.0249509415205136
ecpE	26.3857556550986	0.938381713846718	0.389461937821713	2.4094311220633	0.0159774116152045	0.0251662851292913
kdpC	36.4786185284524	0.853937614924834	0.354939581825556	2.4058675297153	0.0161341139342988	0.0254040009008512
bglB	9.96068762696506	1.48142933147654	0.616552715546582	2.40276183061367	0.0162717812681398	0.0256115854929911
ydaU	8.22857357864077	1.61384845085916	0.671721429329394	2.40255614960853	0.0162809348933099	0.0256168148231771
yeaW	15.4896112079857	1.28618984096285	0.535910180428482	2.40001009112104	0.0163946198828338	0.0257864536861041
fepC	147.6504272604	-0.976073282276697	0.407175954811732	-2.39717810136409	0.0165218908297781	0.0259773322889102
pflC	19.2056074088763	-1.37594870841922	0.574978950507784	-2.39304187954023	0.0167093337058074	0.0262626486474461
cecR	225.823309074011	-0.550265382724188	0.2299757849009	-2.39271009754921	0.0167244497849393	0.0262770056885687
pfkB	80.0272316684517	-0.752451386084315	0.314513645985569	-2.39242842302251	0.0167372923760018	0.026287781697453
galU	775.014988954864	-0.45913381886393	0.192341982944096	-2.38707021647674	0.0169832472243073	0.0266645479115018
potE	38.5087577619956	0.915434627929853	0.383975738819646	2.38409497106231	0.0171211832545259	0.0268715105527447
ycaQ	129.663158717841	0.562881060707028	0.23616550730859	2.38341774428359	0.0171527172991285	0.0269113882482398
panF	191.182119421826	0.551030651124199	0.231401445484983	2.38127575205644	0.0172527916230517	0.0270587338807805
ybiX	81.7270839340239	0.983306637849453	0.414079598958771	2.37468023134209	0.0175641589832983	0.0275372414038649
xylE	114.963434112587	1.14190475607461	0.481767912758207	2.3702382949022	0.017776623856142	0.0278604026400399
xylR	75.3308809190307	0.726838845963342	0.306714080438718	2.36976028268309	0.0177996216127418	0.0278864970559111
