Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
glnX	1825.87731053203	2.12017406493316	0.414039957857985	5.12069916126398	3.04404935062214e-07	1.96747353922909e-06
yehY	51.4010582479612	-1.57871374021817	0.308364692789414	-5.11963197192712	3.06132479658227e-07	1.97574226988794e-06
ubiC	427.795697728251	-0.71071005168036	0.13888116553596	-5.1173969410297	3.09781228705242e-07	1.99636791832267e-06
yliM	12963.2368333167	1.02007543046216	0.199506391059161	5.1129962556421	3.17088586008588e-07	2.0404766235414e-06
yicS	275.175453701459	0.82979054373717	0.162804758805724	5.09684452607043	3.45361737091102e-07	2.21917571005478e-06
yhcN	22363.1745692154	1.03772932104134	0.203688482657845	5.09468825875891	3.493155685935e-07	2.24131444885029e-06
ybfQ	182.436854046023	1.05265344054742	0.206894221388008	5.08788226894591	3.62084022169795e-07	2.31986390948322e-06
ygiB	1160.7179564825	-0.689257936784139	0.135656768145529	-5.08089604526568	3.75658662309693e-07	2.40334308194648e-06
rsmA	781.176624294435	-0.793152641319665	0.156122184862621	-5.08033270234846	3.76774417614164e-07	2.40698787368585e-06
ynfT	13200.1017797102	1.10250718083987	0.2171835484306	5.07638441680667	3.84684624385932e-07	2.4539650134489e-06
acnB	5396.24391360462	-0.627550792446207	0.123642133186273	-5.07554161574333	3.86393772951452e-07	2.46130599880058e-06
epmA	3061.75609301114	0.814757029320579	0.160574712736172	5.07400583464995	3.8952710366417e-07	2.47768466515391e-06
yjbM	382.031437572488	0.906038849463621	0.17858444491832	5.07344774556384	3.90671790483414e-07	2.48138508998687e-06
flgK	5886.82523449606	-0.764721585201014	0.150756036941134	-5.07257686469706	3.92464526536246e-07	2.48918508341262e-06
ampH	389.593094247716	-1.09654685307627	0.216196028024764	-5.07200277033147	3.93650656708909e-07	2.49312082582309e-06
rbsA	1094.81849286398	-1.27606825529904	0.251649402175081	-5.07081774989172	3.96109963853334e-07	2.50509716020874e-06
yqeB	185.538076020958	-1.52059791407053	0.30008765304217	-5.06717920132772	4.03754146426941e-07	2.54659769148502e-06
hemX	854.49523619051	-0.843508950026232	0.166466327311636	-5.0671445910327	4.03827537737756e-07	2.54659769148502e-06
menE	216.87792911088	-0.951274215712946	0.188014191483684	-5.05958730139526	4.20164874613715e-07	2.64583823899608e-06
tdcB	1619.11431836153	-4.18667444317046	0.82807711243562	-5.05589923969303	4.28367470510423e-07	2.69364309559193e-06
skp	10327.7550192838	0.882072901220052	0.175136231063028	5.03649585163572	4.74131380936565e-07	2.9771668478182e-06
wzzE	1489.47335304757	-0.738212286343173	0.146685834601359	-5.0326078748461	4.83852174184382e-07	3.03388390299396e-06
ylcI	291.913003911092	1.00471908978866	0.199711331315323	5.03085670287938	4.88293010234371e-07	3.05738009817203e-06
ybgU	16014.2818453162	0.783485529642662	0.155845688894811	5.02731602778874	4.97392282791707e-07	3.10993642914304e-06
pyrF	626.621939212037	0.886923252443535	0.176446639803849	5.02658057659532	4.99302742764148e-07	3.11745961771156e-06
fdoI	1733.25010127066	-0.920908062876801	0.183359080565586	-5.02242954118326	5.10219171405288e-07	3.18110200578977e-06
ybaA	658.228997896663	1.556382564647	0.309903100104815	5.02215874613905	5.10939251383656e-07	3.18110200578977e-06
ydfJ	662.465998664415	0.815052484073769	0.16243389865206	5.01774870170199	5.22804998861061e-07	3.2503870733139e-06
rtcA	36.1561883443184	-1.53691159819004	0.306364455700714	-5.01661197828851	5.25906298152557e-07	3.26506332712179e-06
argF	162.459668186048	1.1421281593514	0.227792060786722	5.01390678589434	5.33358326601066e-07	3.30667159445499e-06
esrE	141.559633837969	-0.999032790694865	0.199275013501014	-5.01333696153423	5.34940960177196e-07	3.31182549502961e-06
rlpA	718.897724482201	-0.757731342448998	0.151206764603738	-5.01122647809279	5.40842165979479e-07	3.34141510148612e-06
yjdC	151.542978518275	-0.970312036062683	0.193633074223314	-5.01108625143058	5.41236475149974e-07	3.34141510148612e-06
rplI	16010.5386284541	0.704407847814505	0.140836576523385	5.00159734923365	5.68572441823764e-07	3.50526898399881e-06
pntB	1015.94607359925	-0.675920609526657	0.135540104928841	-4.98686798185317	6.13659666953397e-07	3.7779494580036e-06
wecB	905.888391251345	-0.776219761020492	0.155837512163326	-4.98095580611535	6.32709892671525e-07	3.88979805703777e-06
rsmJ	86.6213657496788	-1.06137468587276	0.213134076949734	-4.97984508654182	6.36351897094741e-07	3.9067397804925e-06
yccF	1648.86835849382	0.884919333251135	0.177732334869318	4.97894394906696	6.39321528014752e-07	3.91951223294719e-06
rclC	450.997721579495	0.85126989974845	0.171184571204925	4.97281906749291	6.59862414699177e-07	4.03982433888052e-06
ynfQ	2193.46592531787	1.149738937296	0.231231626893039	4.97223910390009	6.61840059882112e-07	4.04631204432781e-06
fabG	6810.24826408686	-0.642119258238129	0.129157489171026	-4.97159911019839	6.6402903371124e-07	4.05405250937231e-06
sfmD	795.347626088949	0.771114138167503	0.155112186564283	4.97133175186031	6.64945545434706e-07	4.05405250937231e-06
nusB	1738.779079081	0.814431823789808	0.163873240623453	4.96988904772563	6.69912250283523e-07	4.07869226415714e-06
rpe	302.971294016575	-0.769550194100896	0.154894024274652	-4.96823681678231	6.75644196628348e-07	4.10791671550036e-06
iscR	3762.08440097171	0.817711994627324	0.164705303204891	4.96469742452737	6.88082600349846e-07	4.17642880369317e-06
rrrD	391.693289685155	0.853434355127432	0.17190765467935	4.96449303970378	6.88807563585511e-07	4.17642880369317e-06
rrsE	263158.38346752	-0.771401817173779	0.155407973353289	-4.96372097601552	6.91552759284089e-07	4.1873139600608e-06
ybfC	325.408826859016	0.7949407631956	0.160263432024119	4.96021302648732	7.04159160812456e-07	4.25779640721716e-06
yjjZ	594.597072151896	1.52279979226215	0.307303253775633	4.9553650133948	7.21946292608177e-07	4.35005697832593e-06
ybhG	225.444211570779	-1.60974031328811	0.324854479614051	-4.95526586304301	7.22314549611058e-07	4.35005697832593e-06
ugpE	29.7925340786401	-1.62078316856493	0.327084113991055	-4.95524881593378	7.2237788297064e-07	4.35005697832593e-06
waaB	4086.1379998073	0.746919075440956	0.150744791894645	4.95485824785891	7.23830386450643e-07	4.3528572216568e-06
fruB	464.645707355693	-1.50076160425191	0.303057475853086	-4.9520692404217	7.34284662402871e-07	4.40970952571097e-06
wecC	804.828082546395	-0.862352185257711	0.174150396323134	-4.95176699832269	7.35426279580386e-07	4.41055651753788e-06
yfdQ	399.017145954072	0.86982501791723	0.175738565420999	4.94953976569387	7.43891782717792e-07	4.45260233567141e-06
bcsG	221.8983235085	-1.21186699919863	0.244851698443293	-4.94939184372982	7.44457332438709e-07	4.45260233567141e-06
glnQ	203.024814246288	-0.816368445886298	0.164992763704631	-4.94790454778826	7.50166775916687e-07	4.48067093257555e-06
ybaB	564.781450217887	-0.930409395926878	0.188060938551795	-4.94738249788447	7.52180808883284e-07	4.4866211171279e-06
yhbS	374.107206146396	-1.35289250999804	0.27347365242075	-4.94706710508464	7.53400095870266e-07	4.48782111161639e-06
mlaA	990.668311979226	0.762037312743016	0.154206543525511	4.94166651635603	7.74576215010748e-07	4.60773543288445e-06
yciB	338.872734531137	0.724097664764303	0.146576607245315	4.94006293618484	7.80973593712887e-07	4.63953045968518e-06
smf	1673.69233009681	-0.872830592766335	0.176718922143668	-4.93908961292072	7.84881392421669e-07	4.65646995665507e-06
motB	2423.43166945901	-0.921793540586198	0.186804598567333	-4.93453345183009	8.03425753734715e-07	4.7600816162132e-06
ypdB	549.712076648909	-0.885842394170546	0.179583892128469	-4.93274972310346	8.10800183699737e-07	4.7973251137563e-06
soxS	18323.2385648351	-1.89182601883421	0.383661556060321	-4.93097624442926	8.18196846954473e-07	4.83122967693642e-06
waaH	381.958066502081	0.727532021334921	0.147546954755742	4.93085080975964	8.18722452057964e-07	4.83122967693642e-06
ykiC	40.3806504369538	1.48344259920729	0.301407538727211	4.92171697321042	8.57882201414643e-07	5.05554110138469e-06
cobC	179.179396460397	-1.02767809100162	0.208841905042218	-4.92084235103042	8.6172522676798e-07	5.07140827716056e-06
cspI	10813.6329265256	0.914673746519614	0.185980716050716	4.9181106834226	8.73835015180185e-07	5.13581966255234e-06
xseA	4327.79894279363	0.701861927625706	0.142753881327835	4.91658735368376	8.80659107358624e-07	5.16903508020881e-06
ypdA	416.38636225449	-0.854832814918198	0.174066042181325	-4.91096829804241	9.06277409099304e-07	5.3123282171672e-06
rplM	39089.9206160165	1.0808096881898	0.220250777331832	4.90717763307342	9.23963452173483e-07	5.40880597235154e-06
polB	450.087896758618	-1.12589938050871	0.229511069410477	-4.90564304109908	9.31217464951161e-07	5.44158494568923e-06
ydbD	1030.4958633034	0.675298914195689	0.137662387602994	4.90547146503945	9.32031904263922e-07	5.44158494568923e-06
yqfB	1688.47407103884	0.648271114065043	0.132187944944336	4.90416213322651	9.38269681310802e-07	5.47075761272224e-06
glgA	244.588641606848	-1.13993141774799	0.232624204517108	-4.90031301821888	9.5684084526471e-07	5.56784467005205e-06
hflD	389.057262864241	-0.79885918167077	0.163026211015142	-4.90018860584677	9.57446973661401e-07	5.56784467005205e-06
fimE	811.721192249489	0.685141021719489	0.13992959388085	4.89632680777223	9.76446273145661e-07	5.67085002901986e-06
ynaA	277.976215462755	0.73092376591865	0.149296263583515	4.89579409674764	9.79095424463452e-07	5.67875346188802e-06
gutM	135.882676673721	-1.18246283151487	0.241565817381468	-4.89499236412073	9.83095456101003e-07	5.69446093363104e-06
pgaD	230.797240576827	0.955274366614368	0.195274666039825	4.89195237655431	9.98406058364053e-07	5.76956751305946e-06
ybaE	197.719193099874	-1.03368341282738	0.211305165420846	-4.89189845770519	9.98679676148903e-07	5.76956751305946e-06
rrsH	265495.226362125	-0.76599882413713	0.156685566530697	-4.88876442864354	1.01470831721158e-06	5.85449510768145e-06
tmcA	273.16902948555	-0.842433397993131	0.172372698378106	-4.88727858831344	1.02239373445368e-06	5.89112625028995e-06
lysO	292.30150942164	0.738312369612224	0.151177251514808	4.88375309257363	1.04085398121751e-06	5.98966625222819e-06
yqjE	230.774879861587	-0.869527779624205	0.178083323218925	-4.88270189429956	1.04642008666443e-06	6.01384581749256e-06
yihY	690.34155885412	-1.06039592373413	0.217236427096478	-4.88129885906836	1.05389382373585e-06	6.04891142581723e-06
ydiL	522.356762389016	0.896628897924022	0.183950336564257	4.8742987627577	1.09195630409112e-06	6.25922417221542e-06
ldtB	1183.23269032827	0.839820140529736	0.172340446810506	4.87302984338404	1.09899613755122e-06	6.29139607055294e-06
sfsA	1967.46085634419	-1.00597195636627	0.206777908658409	-4.86498757479991	1.14463997944066e-06	6.54419329361144e-06
rzoR	163.190920189584	1.06511712661086	0.218985752745792	4.86386494671775	1.15115474620868e-06	6.57291466488065e-06
yqeG	5112.33321974713	0.90026178186518	0.185805916046114	4.84517286113619	1.26501490405465e-06	7.21369430410468e-06
treA	102.563021565975	-1.15809553002723	0.239159104971234	-4.84236437565914	1.28303206582016e-06	7.30698365133755e-06
ycbJ	362.54472875243	-2.26928449977449	0.468955591726837	-4.83901789382294	1.30482299820388e-06	7.42149648526799e-06
yjbB	280.686931414177	-0.769041050038881	0.159016718723337	-4.83622763828304	1.3232637436411e-06	7.51668373965204e-06
ugd	1829.15090057537	0.584365388857159	0.120866057422694	4.83481799040991	1.33267513264726e-06	7.56040152472217e-06
agp	277.865760039786	-1.22884797582286	0.254860563032119	-4.82164820324905	1.42376880813435e-06	8.06680322140902e-06
fepE	137.901749399533	0.901034535062953	0.187283573079247	4.81107082830853	1.50123801043031e-06	8.49481020536175e-06
yehD	158.411995739956	-2.38681545734606	0.496286154428841	-4.80935330564072	1.51419369694534e-06	8.55713566171161e-06
fiu	201.349079018134	1.16040866838458	0.241343447229063	4.80812171081328	1.52355001955071e-06	8.59898653800198e-06
cspD	1192.92190264634	-1.51203629565897	0.314648747150944	-4.80547375239862	1.54385492248383e-06	8.70244565001118e-06
yhaC	451.552892665124	0.745656102749359	0.155322496694625	4.80069609114882	1.58115065688531e-06	8.90129258690987e-06
alaV	8833.59176614499	1.47326846571349	0.306976455009806	4.79928815930338	1.59230557710536e-06	8.95265686719443e-06
narH	875.59271433894	-4.09847075792313	0.854242832765986	-4.79778184928111	1.60432369289112e-06	9.0087373735848e-06
mfd	1202.09795378222	-0.695458748302545	0.145008412975656	-4.79598896389065	1.61874192642613e-06	9.07813538382489e-06
gloC	1429.79844555916	-0.594584962282944	0.124084434112548	-4.79177720022192	1.65310420582318e-06	9.25906396349247e-06
glgP	1827.56084373606	-0.664537448780725	0.138867939871148	-4.78539142582035	1.70654419742427e-06	9.54625231249514e-06
glk	887.236158845539	-1.33790026645244	0.279938403875465	-4.77926660983474	1.75935768927594e-06	9.82921254034011e-06
yagM	2743.21677674343	0.754419284141378	0.15827817307289	4.76641389962188	1.87533815331924e-06	1.04639121263686e-05
rsmC	667.374099155135	0.767788523262617	0.161118987603648	4.76535096627702	1.88525202481695e-06	1.05059303734426e-05
yajG	1354.53053929232	0.79397786515015	0.166630824515241	4.7648918947618	1.88954929077877e-06	1.05165824163546e-05
yicG	495.551486781293	0.979919546146623	0.205786865060616	4.76181774700722	1.91856916406304e-06	1.06646316206682e-05
ispG	1843.59647970226	-0.682694226012608	0.143546659939266	-4.75590463965829	1.97559715887069e-06	1.09677988366524e-05
mcaS	16323.8854193513	-2.09054257036118	0.439637400994341	-4.75515178106534	1.98297379389332e-06	1.09845016586371e-05
mreC	740.537376202107	-0.706894851814986	0.148660697009574	-4.75508904528722	1.98358968245807e-06	1.09845016586371e-05
fdhE	1465.60974236585	-0.972579177758016	0.204559261006566	-4.75451061453921	1.98927690697312e-06	1.10021739095829e-05
insH-1	432.162384653473	-0.734644534453906	0.154726590695972	-4.74801733269905	2.05420435825684e-06	1.13470335979902e-05
rnlA	9662.92915943053	0.565203469893685	0.119058397561758	4.74727933072089	2.06171130316163e-06	1.13742470892822e-05
rplU	81903.6548636375	1.18362220516002	0.249887492740662	4.7366204373758	2.17311618647549e-06	1.197387018748e-05
queF	1503.15843069906	0.791491181737352	0.167258592196822	4.73214064127697	2.22164390243875e-06	1.22259754331461e-05
feoB	1825.30066241328	-1.92183714550216	0.406267751008559	-4.73046935360044	2.24001341929006e-06	1.23116947035294e-05
dgcN	1069.53013232958	0.568878215239845	0.120268019652258	4.73008715770574	2.2442346687256e-06	1.23195347692932e-05
yaaJ	300.025262526822	-1.41829134684416	0.30009210773738	-4.72618676158372	2.28775252335249e-06	1.25428023917137e-05
yfbS	1026.2569761502	-1.88744155062765	0.399399513842524	-4.72569816740397	2.29326068151974e-06	1.25573827132162e-05
frvX	139.995725853216	-0.92043310700086	0.19506687116472	-4.71855165105724	2.37529664360093e-06	1.29904560855991e-05
cadB	151.579890119974	0.816567305185576	0.173147305536725	4.71602663786402	2.40494962586752e-06	1.31363295549245e-05
relA	1077.43929246063	-0.602444799402728	0.127927674590633	-4.70926092677402	2.486166360397e-06	1.3563145193849e-05
valS	4050.99781949218	-0.648673747369622	0.137789921016752	-4.70770098845444	2.50526221298348e-06	1.36504274843401e-05
ydiJ	381.75741390183	-0.696518012740907	0.147983084090508	-4.70674075365877	2.51708676924382e-06	1.36979240479343e-05
adhE	4484.01918902368	-1.59478896384481	0.339014015931231	-4.70419772900575	2.54866154898004e-06	1.38526511811394e-05
pheL	1259.90630970677	1.20991350169551	0.257231683862383	4.70359437658857	2.5562085228789e-06	1.38765605527712e-05
hicB	159.854116119376	0.832247841491544	0.177175603430823	4.6973049639788	2.63616705106424e-06	1.42930188943311e-05
napD	112.584610096488	-2.32114494150407	0.494367351166741	-4.69518251159994	2.66368786909372e-06	1.44244915564682e-05
ydcS	70.8275681171173	-1.26913064359472	0.270423136675295	-4.69312892083861	2.69057812022115e-06	1.45522311091225e-05
yrhB	110.764852143576	1.07131974394623	0.228365884807001	4.69124249820255	2.71550885088117e-06	1.46690723219169e-05
ubiD	5157.89498478477	-0.55703271419386	0.118804160045384	-4.68866337661132	2.74995318852213e-06	1.48369567380729e-05
yfcC	141.573770013572	-1.14525637648772	0.244382387157745	-4.68632944381736	2.78148406926445e-06	1.4988730779117e-05
rluF	320.956612697413	0.895433881819441	0.191096842493589	4.68575969197126	2.78923380134093e-06	1.50121399222354e-05
yigG	310.656785576643	0.758602770319398	0.161944626129831	4.68433432123414	2.80871247479444e-06	1.50985421815779e-05
yfcA	369.459730727456	-1.08116833619135	0.230842788228041	-4.68356990699361	2.81921242562528e-06	1.51365266408724e-05
yggX	1111.58296243515	1.12597866692766	0.24062802111236	4.67933311225585	2.87809515073894e-06	1.54338727791451e-05
ccmF	124.687471736939	-1.2308551828497	0.263230251634947	-4.67596400947363	2.92575920447817e-06	1.56704089591006e-05
yiaW	74.1863772031747	1.22232298588352	0.261806760379306	4.66879840731621	3.02966480422123e-06	1.62072359915136e-05
gltA	7209.08797091282	0.726459936507674	0.155616355457749	4.66827496615493	3.03739219603803e-06	1.6228878545619e-05
apaG	361.96717840198	-1.08687831316486	0.232876310316905	-4.66719140167501	3.05344863154162e-06	1.62949171523432e-05
acrZ	2296.04792360008	0.591606245494472	0.126798208950864	4.6657303000528	3.07522843958393e-06	1.63913022511318e-05
yfhR	258.375911098353	0.83778427126247	0.179633993932483	4.6638403618491	3.10362180015619e-06	1.65226629167735e-05
uxaC	487.797561484512	-1.04637436940957	0.224385631026226	-4.66328598949932	3.11199796386014e-06	1.65472702348558e-05
yigZ	151.258524454642	-0.852078803042856	0.182752816348102	-4.66246605699277	3.1244263135834e-06	1.65933387834646e-05
